,Name,Type,Betweenness,Closeness,Degree
3394,Byteflies,Organizaion,0.0,0.21360756162768668,1
3395,GasNet,Organizaion,0.0,0.18789348937115768,1
3396,Uniunea Națională a Transportatorilor Rutieri din România,Organizaion,5.635586795718856e-14,0.19024317078200872,3
3397,Europa Nostra,Organizaion,1.5677994745288721e-12,0.19990149724192277,6
3398,AVR-Afvalverwerking B.V.,Organizaion,0.0,0.1968380213385063,1
3399,European Industrial Hemp Association,Organizaion,0.0,0.18147836817913543,1
3400,Fair Standards Alliance,Organizaion,2.976195618352963e-13,0.20698447667421416,4
3401,East and North Finland EU Office,Organizaion,6.478470931881462e-14,0.18687956977365233,2
3402,The Oil and Gas employers' Federation,Organizaion,0.0,0.1984161126319906,1
3403,Joint Stock Company “State Savings Bank of Ukraine”,Organizaion,6.846765065602001e-15,0.20448591350610618,2
3404,The Mentor Group,Organizaion,0.0,0.18407924097019393,1
3405,"Lithuanian National Road Carriers' Association ""LINAVA""",Organizaion,0.0,0.17527464934706005,1
3406,European Biogas Association,Organizaion,2.3551668497030464e-12,0.23673098009938642,10
3407,Elisa Oyj,Organizaion,0.0,0.17753166771642523,1
3408,The Royal Bank of Scotland,Organizaion,1.1448172936193069e-12,0.226041434617955,4
3409,World Shipping Council,Organizaion,1.0262297127386052e-13,0.1892991063932989,2
3410,Finance Sector Union,Organizaion,0.0,0.18938390040874223,1
3411,La Coopération Agricole,Organizaion,2.2267784369917942e-14,0.17802379030843188,2
3412,NEXI,Organizaion,7.463418235833918e-13,0.22332511664759222,4
3413,Ofek: The Israeli Center for Public Affairs,Organizaion,0.0,0.16062241780507494,1
3414,Naturland e.V.,Organizaion,2.8905738879682673e-14,0.1888973695478154,2
3415,European Society of Cardiology,Organizaion,0.0,0.18308613907834434,1
3416,European Forum of Securities Associations,Organizaion,5.1035016304086054e-14,0.1975508137995483,2
3417,Polymateria Limited,Organizaion,0.0,0.1955558125192723,1
3418,European network for community-led initiatives on climate change and sustainability,Organizaion,0.0,0.2193945945945946,1
3419,Provincie Limburg,Organizaion,0.0,0.1969946999553476,1
3420,CECE - Committee for European Construction Equipment,Organizaion,0.0,0.19511585424478414,1
3421,Proton AG,Organizaion,1.8804537939007278e-13,0.21270752976689586,2
3422,Ecommerce Europe,Organizaion,5.964517006090075e-14,0.20145327483174175,2
3423,C&A Mode GmbH & Co. KG,Organizaion,0.0,0.18842382827007353,1
3424,Diageo,Organizaion,6.010129384108366e-13,0.20376320334149967,3
3425,EESTI TÖÖANDJATE KESKLIIT MTÜ,Organizaion,1.5928193668557042e-12,0.2502527930549732,4
3426,The German Marshall Fund of the United States - The Transatlantic Foundation,Organizaion,1.2723491053404543e-11,0.23955898670821824,15
3427,FUNDACIÓN CLUSTER DE EMPRESAS DE AUTOMOCIÓN DE GALICIA,Organizaion,8.018088589546268e-15,0.22981971371625295,2
3428,The Real Green Food Company,Organizaion,2.14472258962549e-15,0.21830425335083153,2
3429,NBCUniversal International,Organizaion,0.0,0.19536755362162578,1
3430,European Women's Lobby,Organizaion,3.1324882521133692e-12,0.23315181176903105,9
3431,Climate Leadership Coalition,Organizaion,7.831093176922368e-13,0.22364013047694614,5
3432,Discord Inc.,Organizaion,1.4854951089953406e-12,0.2044323562002619,4
3433,Związek Pracodawców Business & Science Poland,Organizaion,3.872203573169567e-13,0.183400509696893,2
3434,International Biocontrol Manufacturers' Association,Organizaion,8.783964121199782e-13,0.2061811679603365,7
3435,Confédération Française Démocratique du Travail,Organizaion,0.0,0.19536755362162578,1
3436,Hazardous Waste Europe,Organizaion,4.9797199186774715e-14,0.18960330362314778,2
3437,Trustly Group AB,Organizaion,0.0,0.1944093190788213,1
3438,European Lime Association,Organizaion,2.467052268554295e-15,0.21494693583578706,2
3439,Axcelfuture,Organizaion,4.1626928097334246e-14,0.197531585197298,2
3440,Rystad Energy,Organizaion,2.1905060136012363e-13,0.202551101884382,2
3441,Sveriges Fiskares Producentorganisation ekonomisk förening,Organizaion,0.0,0.19668540414809071,1
3442,Centre for European Policy Studies,Organizaion,9.854791333060004e-12,0.25146213322759714,13
3443,KYC AVC UK LTD,Organizaion,0.0,0.19536755362162578,1
3444,Constantia Flexibles International GmbH,Organizaion,0.0,0.19538636319873684,1
3445,Helsinki EU Office (vastuutaho Uudenmaan liitto),Organizaion,6.250029053496447e-13,0.19877759711638293,5
3446,Cosentino Group,Organizaion,0.0,0.1746982766041699,1
3447,Institute for future-fit economies gemeinnützige UG (haftungsbeschränkt),Organizaion,1.9421467389523368e-12,0.2206493139365473,6
3448,The European Consumer Voice in Standardisation,Organizaion,3.8644187069634536e-13,0.24614899449336536,4
3449,Natural Resources and Forestry of Independent Self-Governing Trade Union,Organizaion,3.93345762708323e-15,0.20096252871742057,2
3450,Association Européenne des Expositions Scientifiques,Organizaion,0.0,0.19537507701786813,1
3451,Friends of the Earth Europe,Organizaion,4.904358698771205e-11,0.2885047340138182,40
3452,BREIZ EUROPE,Organizaion,4.0972117376811357e-13,0.20617278933680103,3
3453,ACI Worldwide,Organizaion,9.660401542944861e-13,0.212244812583668,5
3454,Forum Europe,Organizaion,3.806614025294235e-13,0.19622137995049505,3
3455,Creativity Works!,Organizaion,0.0,0.19838895731909986,1
3456,TFE Energy GmbH (Village Data Analytics),Organizaion,0.0,0.17094866654312044,1
3457,Aquila Capital Investmentgesellschaft mbH,Organizaion,0.0,0.19970478252312537,1
3458,Fundacja Wolne Sądy,Organizaion,3.283318738558924e-14,0.18597533036417954,2
3459,FONDAZIONE CASSA DI RISPARMIO DELLE PROVINCIE LOMBARDE,Organizaion,1.7460916883586797e-14,0.19544281366770677,2
3460,Eurochild AISBL,Organizaion,2.4533265487413365e-12,0.21071977405822984,11
3461,DON BOSCO INTERNATIONAL,Organizaion,0.0,0.17686327825420065,1
3462,Terna spa,Organizaion,2.622521568941338e-13,0.19843939453201392,3
3463,Fair Trials,Organizaion,1.1967267459969561e-13,0.20101030110935023,2
3464,Chantiers de l'Atlantique,Organizaion,1.3418135264905274e-14,0.21160302796488228,2
3465,The Good Food Institute Europe (Belgium),Organizaion,8.113586531219273e-14,0.19303351976562796,3
3466,WeProtect Global Alliance,Organizaion,0.0,0.17996878436380406,1
3467,Reddit,Organizaion,0.0,0.21919080638541463,1
3468,Conference of European Churches,Organizaion,2.8808846086831254e-13,0.20328151294174213,3
3469,Fédération Internationale des Associations de Producteurs de Films Headquarters ASBL,Organizaion,8.340274209472743e-14,0.2016294088425236,2
3470,HKScan Finland Oy,Organizaion,2.175527180118882e-14,0.18511694092750028,2
3471,Lantmännen ekonomisk förening,Organizaion,0.0,0.21258720747522575,1
3472,Energiföretagen /  Swedenergy,Organizaion,1.9328620442306122e-12,0.21321706240806892,7
3473,A.P. Møller - Mærsk A/S,Organizaion,4.397206236876429e-12,0.24808077844604176,11
3474,Common Sense Media,Organizaion,3.4513174462746436e-13,0.21598092846044145,4
3475,SA Eestimaa Looduse Fond,Organizaion,0.0,0.19908179481645707,1
3476,European Express Association,Organizaion,3.2530649275007773e-13,0.20147727498361892,2
3477,ZDF Europabüro Brüssel,Organizaion,1.494762911435415e-12,0.21715961135128195,9
3478,Rheinmetall Group,Organizaion,0.0,0.18393242336904309,1
3479,International Air Transport Association,Organizaion,3.5663962743915664e-12,0.2217875019125265,13
3480,European Sustainable Investment Forum,Organizaion,7.902404682480438e-14,0.20398029952759072,2
3481,Farm Europe,Organizaion,7.436228429760303e-13,0.2003000454016068,5
3482,Da Jiang Innovations,Organizaion,0.0,0.18839933901483502,1
3483,European Travel Retail Confederation,Organizaion,8.237222239513309e-14,0.2103353923966668,2
3484,FIND,Organizaion,0.0,0.1858867495923938,1
3485,Center for European Policy Analysis,Organizaion,7.578546619266378e-13,0.2006009924282862,4
3486,Transparency International Nederland,Organizaion,0.0,0.22261468594370462,1
3487,Friedrich-Ebert-Stiftung,Organizaion,1.9647163328673823e-12,0.21798066595059076,7
3488,Wind Tre s.p.a.,Organizaion,0.0,0.1774013077380328,1
3489,Stena AB,Organizaion,5.325640542794475e-14,0.18428317169735933,3
3490,Network of European Regions for a Competitive and Sustainable Tourism,Organizaion,1.825655956061014e-12,0.22491410838967085,6
3491,BRAL Stadsbeweging voor Brussel,Organizaion,3.25584639056905e-15,0.21274320697752433,2
3492,DataRobot,Organizaion,0.0,0.19536755362162578,1
3493,Covestro AG,Organizaion,8.040324036536444e-14,0.243146745902425,3
3494,Commonwealth Local Govenment Forum,Organizaion,7.641620743954673e-14,0.22170512148225835,2
3495,EWABA,Organizaion,8.770226624338069e-13,0.22417373630258042,6
3496,Federatie Belgisch Vlees,Organizaion,0.0,0.17722160122956546,1
3497,IN Groupe,Organizaion,0.0,0.19854811568113334,1
3498,European Association of Central Counterparty Clearing Houses,Organizaion,0.0,0.21560461509041073,1
3499,Deutscher Derivate Verband,Organizaion,3.632981227394873e-14,0.20278588272912587,2
3500,Aldersgate Group,Organizaion,9.714921205311438e-13,0.21132539153615462,5
3501,Polis180 e.V.,Organizaion,0.0,0.17294450504499592,1
3502,Société Régionale d'Investissement de Wallonie,Organizaion,0.0,0.18666298749080207,1
3503,Caterpillar Distribution Services Europe bv,Organizaion,0.0,0.2396551724137931,1
3504,CAOBISCO,Organizaion,1.5426572613242557e-13,0.20831879118848673,2
3505,Pelagic Freezer-trawler Association,Organizaion,3.096198983354569e-13,0.2029968391149522,5
3506,SIC - Sociedade Independente de Comunicação SA,Organizaion,0.0,0.18183610200168449,1
3507,Mast-Jägermeister SE,Organizaion,0.0,0.2007359196027617,1
3508,European Providers of Vocational Education and Training,Organizaion,9.06968284051057e-14,0.2112945880099119,5
3509,ARDIAN France,Organizaion,3.9668114246032535e-13,0.20816493999384553,3
3510,INDUSTRIA DE DISEÑO TEXTIL,Organizaion,4.768070077194183e-14,0.2263187242109959,6
3511,Brazilian Tree Industry,Organizaion,8.076451741586076e-14,0.20298059611922384,2
3512,University of Westminster,Organizaion,1.0042003564918624e-13,0.19059336200905352,2
3513,PPRO Financial Ltd,Organizaion,3.502011248209679e-15,0.22284936200118596,2
3514,NCBI (National Council for the Blind) Group,Organizaion,0.0,0.16851562759491148,1
3515,Associação das Empresas Portuguesas para o Sector do Ambiente,Organizaion,0.0,0.17762179004673798,1
3516,Latvijas Brīvo arodbiedrību savienība,Organizaion,7.204661995012521e-16,0.21688575398097681,2
3517,Union of European Federalists,Organizaion,1.2048653748362806e-13,0.19354161898222325,2
3518,Vartotojų aljansas (Lithuanian Consumers Alliance),Organizaion,3.25584639056905e-15,0.21274320697752433,2
3519,European Organisation of the Sawmill industry,Organizaion,1.2805278866726354e-12,0.2284639978385194,5
3520,Groupe Limagrain Holding,Organizaion,0.0,0.1885183464932652,1
3521,SIBS,Organizaion,1.0897920317968557e-13,0.19859863386373866,2
3522,Deutsche Welthungerhilfe e.V.,Organizaion,0.0,0.1851270730327854,1
3523,System Engineering Solutions 37 AB,Organizaion,0.0,0.19558973765878293,1
3524,Open Society Georgia,Organizaion,0.0,0.12846092493891553,1
3525,Stowarzyszenie Rzeźników i Wędliniarzy Rzeczypospolitej Polskiej,Organizaion,3.470212534926433e-14,0.18475965040058268,2
3526,ÖBB-Holding AG,Organizaion,0.0,0.17527162178501718,1
3527,TURKISH EMPLOYERS' ASSOCIATION OF METAL INDUSTRIES,Organizaion,0.0,0.2396551724137931,1
3528,Belron International Limited,Organizaion,1.5565462958526302e-13,0.20328965821212486,2
3529,City of London Corporation,Organizaion,0.0,0.18041035488229856,1
3530,Infobip Ltd.,Organizaion,8.583154151561366e-13,0.20695070465623788,4
3531,Amis du Fonds Mondial Europe,Organizaion,0.0,0.21132979277309175,1
3532,Energy Transitions Commission,Organizaion,1.0629855230398244e-12,0.21059731850068492,5
3533,Federazione Confindustria Digitale,Organizaion,0.0,0.20334261838440112,1
3534,Glastuinbouw Nederland,Organizaion,0.0,0.1741047682778264,1
3535,Motor Oil (Hellas) Corinth Refineries S.A,Organizaion,0.0,0.17965651558073653,1
3536,European Union for Progressive Judaism,Organizaion,0.0,0.19694881698724792,1
3537,France Télévisions,Organizaion,1.124376294331763e-12,0.21997008389516357,9
3538,Siemens Gamesa Renewable Energy,Organizaion,9.979057450220118e-13,0.24892061623000686,9
3539,European Diabetes Forum,Organizaion,1.0516004752092953e-14,0.184944864667821,2
3540,easyJet,Organizaion,1.1928872253593777e-12,0.2247746051436546,6
3541,Stichting RePlanet Nederland,Organizaion,0.0,0.14642346931413153,1
3542,Ibec,Organizaion,2.0347452290744404e-11,0.26092211165110957,15
3543,Minafin Group,Organizaion,6.072799754288819e-14,0.2296844583276744,6
3544,POSCO,Organizaion,0.0,0.18041035488229856,1
3545,Polski Fundusz Rozwoju Spółka Akcyjna,Organizaion,0.0,0.20473346515475566,1
3546,B’Tselem – The Israeli Information Center for Human Rights in the Occupied Territories,Organizaion,0.0,0.16062241780507494,1
3547,European Boating Industry,Organizaion,2.264525579794692e-12,0.2143023083908847,7
3548,MINHA TERRA - Federação Portuguesa de Associações de Desenvolvimento Local,Organizaion,0.0,0.17251521643034445,1
3549,Dutch Relief Alliance,Organizaion,0.0,0.16062241780507494,1
3550,International Ethics Standards Board for Accountants,Organizaion,0.0,0.19232737542409825,1
3551,Chefcab,Organizaion,0.0,0.19444657366242526,1
3552,Compositeurs et Editeurs de Musique,Organizaion,2.6790596948848974e-13,0.21536665605433514,2
3553,Union Européenne des Médecins Spécialistes,Organizaion,2.916226444139933e-15,0.20673566684324193,2
3554,Stiftung Familienunternehmen und Politik,Organizaion,1.2301460281163048e-13,0.18398912058023573,2
3555,TRANSATEL,Organizaion,2.5766557431679608e-15,0.23203750285844957,2
3556,Confederación Española de Organizaciones Empresariales,Organizaion,7.762801983410052e-12,0.2519178728369622,13
3557,Each One Teach One,Organizaion,3.846865651006813e-13,0.22565938709246985,3
3558,Associação Portuguesa da Indústria Farmacêutica,Organizaion,0.0,0.17562959757680657,1
3559,EUROCOPYA,Organizaion,0.0,0.20217174736003188,1
3560,FairAway Travel GmbH,Organizaion,0.0,0.19961049691151592,1
3561,Stripe,Organizaion,3.917426070109404e-13,0.234060712308544,6
3562,DWS Group GmbH & Co. KGaA,Organizaion,0.0,0.20473346515475566,1
3563,Delivery Hero SE,Organizaion,3.442600866319348e-13,0.2222538604753039,5
3564,GLOBAL 2000,Organizaion,7.786104922882988e-15,0.20542980928857757,2
3565,OEUVRE D'ORIENT,Organizaion,0.0,0.16062241780507494,1
3566,Swiss Finance Council,Organizaion,1.1654663756528299e-12,0.20872588143333196,7
3567,Federatie Nederlandse Levensmiddelen Industrie,Organizaion,0.0,0.1969946999553476,1
3568,Gemeinnützige Hertie-Stiftung,Organizaion,0.0,0.18500218786464412,1
3569,The European Society of Intensive Care Medicine,Organizaion,1.139784516718367e-13,0.1897841618972805,2
3570,European Respiratory Society,Organizaion,2.1504820916689002e-14,0.19140588157621716,2
3571,KWS SAAT SE & Co. KGaA,Organizaion,8.267022217558036e-16,0.19505584283270216,2
3572,THE CONFEDERATION OF THE SPANISH EMPLOYERS AND INDUSTRIES IN ARAGÓN,Organizaion,0.0,0.1824343761236965,1
3573,The Chemours Company,Organizaion,1.6463613910671353e-13,0.20492779965666968,3
3574,Outokumpu Oyj,Organizaion,4.401674145157699e-13,0.2232661503256469,3
3575,SOS Racisme - Touche Pas à Mon Pote,Organizaion,0.0,0.1708882077537135,1
3576,EURALIA,Organizaion,3.3823753914251667e-13,0.21018290283157612,4
3577,Consorzio del Prosciutto di Parma,Organizaion,0.0,0.19333511165307524,1
3578,Związek Rzemiosła Polskiego,Organizaion,3.93345762708323e-15,0.20096252871742057,2
3579,Gesamtverband der Deutschen Versicherungswirtschaft e.V.,Organizaion,7.031671604356707e-12,0.22906226014718498,15
3580,Confederazione Generale dell'Industria Italiana,Organizaion,2.0899392598833474e-11,0.2649416433849448,26
3581,ARTICLE 19,Organizaion,6.57289701786827e-13,0.2025996326172031,5
3582,Bayerischer Gärtnerei-Verband e.V.,Organizaion,7.668677034527713e-15,0.18573363596427003,2
3583,Verband Kommunaler Unternehmen e.V.,Organizaion,1.0795506059966817e-14,0.20305371007764347,2
3584,Novo Nordisk Foundation,Organizaion,3.9537619966868625e-13,0.18843432561421752,2
3585,Fundación Instituto Hermes para el empoderamiento de la ciudadanía,Organizaion,0.0,0.19536755362162578,1
3586,Vanguard Asset Management Limited,Organizaion,7.149550238094991e-13,0.2142344396588126,6
3587,Deloitte LLP,Organizaion,0.0,0.1708882077537135,1
3588,Falk Beratung GmbH,Organizaion,0.0,0.1938966597875105,1
3589,Polski Klub Ekologiczny Okręg Mazowiecki,Organizaion,3.25584639056905e-15,0.21274320697752433,2
3590,European Law Institute,Organizaion,5.653841627049958e-13,0.20483678866301955,4
3591,World Uyghur Congress,Organizaion,0.0,0.20774301858979607,1
3592,Sensus Septima,Organizaion,5.3848557856659714e-14,0.23192082647650394,4
3593,CO2 Value Europe AISBL,Organizaion,7.402182862627693e-14,0.21855345911949686,2
3594,Bundesverband Naturkost Naturwaren e.V.,Organizaion,0.0,0.1863989565920238,1
3595,Radia,Organizaion,0.0,0.22348743475100763,1
3596,European Meat Network,Organizaion,0.0,0.1885183464932652,1
3597,Roblox Corporation,Organizaion,1.6203938986644017e-13,0.20197858194991838,3
3598,Meteory B.V.,Organizaion,6.254408227009667e-14,0.19678457838802266,2
3599,European Solar Manufacturing Council,Organizaion,8.284129366628506e-13,0.2063950531904074,7
3600,Telenor,Organizaion,4.789792624419104e-13,0.2426757228613111,8
3601,ENERGIA NATURALIS d.o.o. za ulaganje i upravljanje,Organizaion,8.092797332030938e-14,0.2392765345343929,4
3602,CRITEO TECHNOLOGY SERVICES,Organizaion,0.0,0.2041485594720747,1
3603,The Conference of European Justice & Peace Commissions,Organizaion,4.082327644922009e-14,0.18957850683805397,2
3604,Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH,Organizaion,8.428080743671773e-13,0.18049379202390695,3
3605,Sieć Obywatelska Watchdog Polska/Citizens Network Watchdog Poland,Organizaion,0.0,0.20252280302576692,1
3606,AMBER Alert Europe,Organizaion,0.0,0.17694655157380765,1
3607,FUNDACIÓN SANDRA IBARRA DE SOLIDARIDAD FRENTE AL CÁNCER,Organizaion,1.8602212699931808e-14,0.18627918930826848,2
3608,International Video Federation,Organizaion,2.9069587815901145e-13,0.21312749422390254,3
3609,ATTICA GROUP,Organizaion,0.0,0.19961049691151592,1
3610,Maycroft Consultancy Services B.V.,Organizaion,0.0,0.19408951798010712,1
3611,AXA XL,Organizaion,0.0,0.18068985166586535,1
3612,Associazione Industriali delle Carni e dei Salumi,Organizaion,4.1022618125599405e-12,0.21182831614546366,7
3613,Royal Netherlands Academy of Arts and Sciences,Organizaion,0.0,0.1969946999553476,1
3614,Celanese Europe B.V.,Organizaion,0.0,0.17900994989767835,1
3615,Scope Group,Organizaion,7.561916299034934e-14,0.1805483888187043,2
3616,Special Olympics Europe Eurasia,Organizaion,5.174902705814747e-13,0.1960242639672359,4
3617,European Federation for Services to Individuals,Organizaion,1.7211731302305843e-12,0.21726190476190477,6
3618,ACT group,Organizaion,0.0,0.17458405739749833,1
3619,Involvement and Trust,Organizaion,2.1641118317297128e-13,0.2112989879638499,3
3620,European Sleeper,Organizaion,0.0,0.20206304637871636,1
3621,association européenne de la pensée libre,Organizaion,2.8808846086831254e-13,0.20328151294174213,3
3622,AbleDocs Scandinavia,Organizaion,0.0,0.17554148501833783,1
3623,Związek Przedsiębiorców i Pracodawców,Organizaion,3.1173742499798407e-13,0.1982726615471794,2
3624,Vulcan Consulting Limited,Organizaion,0.0,0.19614172771731778,1
3625,CropLife Europe,Organizaion,1.0266584328405689e-12,0.203566986317859,8
3626,Biomedical Alliance in Europe,Organizaion,3.5209047344014333e-15,0.20138530544198785,2
3627,NEW ECONOMY INTERNATIONAL FORUM SL,Organizaion,5.411924709943299e-13,0.19873866462972756,5
3628,European Federation of Neurological Associations,Organizaion,0.0,0.1759920910226169,1
3629,Takeda Pharmaceuticals International AG,Organizaion,0.0,0.18549256896331098,1
3630,Ordre des avocats de Paris,Organizaion,2.871861774615193e-14,0.1881722424152511,2
3631,Chemie,Organizaion,0.0,0.19411922252831343,1
3632,Ørsted A/S,Organizaion,1.7787601550861196e-11,0.2688231865628146,28
3633,Skeleton Technologies OÜ,Organizaion,8.337016143542606e-13,0.2186429356374841,5
3634,Hamburger Hafen und Logistik Aktiengesellschaft,Organizaion,2.9612838361285325e-14,0.18917205764462425,3
3635,Digital Data Centre Bidco SL,Organizaion,1.844983937166258e-14,0.235856073636744,4
3636,Syndicat des énergies renouvelables,Organizaion,0.0,0.18539767225155762,1
3637,SONAE,Organizaion,1.5062285693503285e-13,0.23688572429088361,5
3638,European Regions Research and Innovation Network,Organizaion,1.5973859911298983e-15,0.1958388821338274,2
3639,Observatoire social européen,Organizaion,0.0,0.19291241278351298,1
3640,DE-CIX Group AG,Organizaion,8.927977651280754e-16,0.23424442495036704,2
3641,ResMed,Organizaion,8.018088589546268e-15,0.22981971371625295,2
3642,BP p.l.c.,Organizaion,1.6722932836424163e-11,0.2594278117250019,16
3643,Muenchener Rueckversicherungs-Gesellschaft Aktiengesellschaft in Muenchen,Organizaion,2.68433057373621e-13,0.22456070464303102,2
3644,Aviva Investors,Organizaion,0.0,0.2029927781223118,1
3645,Classifieds Marketplaces Europe,Organizaion,8.037406591561964e-14,0.20480784756983691,2
3646,Bayerischer Bankenverband e. V.,Organizaion,0.0,0.16467056150600454,1
3647,World Association of News Publishers,Organizaion,8.184277119460207e-15,0.2109124922053627,2
3648,Center for Cybersecurity Policy and Law,Organizaion,5.3969429911682514e-14,0.18821412672503338,3
3649,Center for Strategic and International Studies,Organizaion,3.737841726984705e-12,0.20947563996696944,5
3650,European Panel Federation,Organizaion,9.126336455129153e-14,0.20577976069762727,2
3651,Lilium GmbH,Organizaion,8.253179325320592e-14,0.18077676821663993,2
3652,Hope and Homes for Children,Organizaion,2.379774737621971e-12,0.2007796113815347,11
3653,Gas Transmission System Operator of Ukraine,Organizaion,0.0,0.18502580186356923,1
3654,Achmea B.V.,Organizaion,0.0,0.1969946999553476,1
3655,European Fact-Checking Standards Network,Organizaion,0.0,0.18759128135919098,1
3656,Cicero Consulting Limited,Organizaion,0.0,0.1857166389076999,1
3657,Henkel AG & Co. KGaA,Organizaion,7.379212839510701e-13,0.24470060530060048,3
3658,PGE Polska Grupa Energetyczna SA,Organizaion,2.673235304619466e-12,0.2133560419689228,9
3659,Generali Deutschland AG,Organizaion,0.0,0.18938390040874223,1
3660,Extintion Rebellion NL,Organizaion,0.0,0.1969946999553476,1
3661,SMA Solar Technology AG,Organizaion,1.0951238823163076e-14,0.21512922170161342,4
3662,Aarhus University,Organizaion,0.0,0.1857166389076999,1
3663,Food Packaging Forum,Organizaion,1.0273846161901192e-15,0.1991052332084061,2
3664,Deutscher Sparkassen-und Giroverband,Organizaion,4.71903502037041e-12,0.23531457990306348,16
3665,Science Business International SRL,Organizaion,0.0,0.1761723700887199,1
3666,Environmental Resources Management,Organizaion,3.8061248793329113e-13,0.19835793177597497,2
3667,aNewGovernance,Organizaion,9.97467330807733e-13,0.20105809621938653,3
3668,Confederazione Nazionale Coldiretti,Organizaion,3.1263237930967716e-12,0.21185927549848627,10
3669,Mileta a.s.,Organizaion,0.0,0.20571301139358553,1
3670,UNIÓN GENERAL DE TRABAJADORES DE ESPAÑA,Organizaion,1.507116442973011e-13,0.20371002389030535,8
3671,STARTUP OLÉ/ UNIVERSIDAD DE SALAMANCA,Organizaion,0.0,0.1746982766041699,1
3672,DZ BANK AG,Organizaion,7.561916299034934e-14,0.1805483888187043,2
3673,Airlines for America,Organizaion,2.409811953786405e-14,0.19069006990904308,4
3674,European Confederation of Woodworking Industries,Organizaion,1.3362563090049951e-13,0.2107985707163038,3
3675,InoCloud,Organizaion,0.0,0.1842697853484909,1
3676,EcoCare Ghana,Organizaion,0.0,0.22051025730180807,1
3677,Morgan Stanley,Organizaion,4.120466574952827e-15,0.22198643622839642,2
3678,AtlasInvest Holding,Organizaion,0.0,0.1883818505866627,1
3679,Finance Watch,Organizaion,1.0174351829224828e-11,0.2623523024019443,14
3680,PRESTOMEDIA S.L.,Organizaion,0.0,0.17652789617438805,1
3681,ACT | The App Association,Organizaion,8.661195106963766e-13,0.20846002136576547,5
3682,SpeakUpAfrica,Organizaion,0.0,0.17686327825420065,1
3683,NEWS MEDIA COALITION,Organizaion,0.0,0.17458405739749833,1
3684,S&P Global,Organizaion,5.034789794977962e-13,0.20400900719771603,4
3685,CITTADINI PER L'ARIA,Organizaion,3.25584639056905e-15,0.21274320697752433,2
3686,Österreichische Staatsdruckerei Holding AG,Organizaion,0.0,0.1671691461144335,1
3687,SURFRIDER FOUNDATION EUROPE,Organizaion,8.434882988284363e-14,0.2182666867431005,3
3688,E-PortLiner Holding B.V.,Organizaion,0.0,0.19266333757381282,1
3689,Europäisches Zentrum für Presse- und Medienfreiheit,Organizaion,1.1291614378680843e-12,0.2141440148573358,11
3690,Li-Cycle Europe,Organizaion,0.0,0.1838591023573538,1
3691,Czepczyński Family Foundation,Organizaion,2.5652878420084265e-14,0.1920907163410571,2
3692,US Industrial Pellet Association,Organizaion,2.3174979960995545e-13,0.2112681921339191,4
3693,Hardt,Organizaion,2.082515914734209e-14,0.23416333971799783,2
3694,TDC NET A/S,Organizaion,0.0,0.23875294117647058,1
3695,Aquaculture Advisory Council,Organizaion,3.3528595792041517e-15,0.1911138735073643,2
3696,Danish Shipping,Organizaion,1.2654812297605982e-13,0.18703113191897222,2
3697,Federazione Italiana dell'Industria Alimentare,Organizaion,4.898202484157011e-14,0.2324148514624705,4
3698,Equinor ASA,Organizaion,1.5396322980932602e-11,0.2557014338633672,22
3699,European Toner & Inkjet Remanufacturers' Association,Organizaion,6.289891173301579e-14,0.19919122121670169,2
3700,european competitive telecommunications association,Organizaion,2.6389509574490815e-14,0.1933203779911599,2
3701,Ervia Limited,Organizaion,0.0,0.19931642735076313,1
3702,ALPHAVALUE,Organizaion,0.0,0.19232737542409825,1
3703,Clean up the Internet,Organizaion,0.0,0.19536755362162578,1
3704,GSMA Europe,Organizaion,3.899801136396405e-12,0.24486594753734406,14
3705,Oberbank AG,Organizaion,6.206943570050806e-14,0.18067698224746712,2
3706,The Jodel Venture,Organizaion,1.7838499582587563e-14,0.22674353645728587,2
3707,Caritas Africa,Organizaion,0.0,0.2198033099384802,1
3708,The European Association for the Promotion of Cogeneration,Organizaion,2.107626910328133e-13,0.2114751365095244,3
3709,Carbon Engineering Ltd,Organizaion,5.839892583601095e-14,0.19499961565070337,2
3710,Fachverband der Stein- und keramischen Industrie,Organizaion,0.0,0.16369297283345163,1
3711,Reinsurance Advisory Board,Organizaion,2.7507461727895e-14,0.19205799405674484,2
3712,Telefonica,Organizaion,2.4574258857824906e-11,0.2751728813559322,41
3713,Electrolux Home Products,Organizaion,0.0,0.22231229323225907,1
3714,Wirtschaftsvereinigung Stahl,Organizaion,1.2124644243965285e-12,0.23254268362552996,7
3715,OpenAI OpCo,Organizaion,1.9820824195434981e-13,0.2094410501981506,4
3716,Combat Antisemitism Movement,Organizaion,0.0,0.1708882077537135,1
3717,Vienna Insurance Group AG Wiener Versicherung Gruppe,Organizaion,0.0,0.1797647308932431,1
3718,Institut Montaigne,Organizaion,9.248721774447783e-13,0.21882682769031703,5
3719,HSBC Holdings PLC,Organizaion,5.397816591666789e-13,0.23716810022438295,6
3720,WWF Deutschland,Organizaion,2.09044222265564e-12,0.2412792771370824,7
3721,Tjänstemännens centralorganisation,Organizaion,5.1731823930049707e-14,0.20215966369812524,7
